Timestamp,True_X,True_Y,Mean_Mag_x,Mean_Mag_y,Mean_Mag_z,Mean_Acc_x,Mean_Acc_y,Mean_Acc_z,Mean_Gyro_x,Mean_Gyro_y,Mean_Gyro_z,Mean_Orn_x,Mean_Orn_y,Mean_Orn_z,Mean_Pressure,00:1a:ac:a0:de:b5,00:1a:ac:a0:de:b6,00:1a:ac:a0:de:b7,00:1a:ac:a0:de:b8,00:1a:ac:a0:de:d3,00:1a:ac:a0:de:e8,00:1a:ac:a0:de:e9,00:1a:ac:a0:de:g9,00:1a:ac:a0:de:h4,00:1a:ac:a0:de:k7,00:1a:ac:a0:de:k8,00:1a:ac:a0:de:m2,00:1a:ac:a0:de:n6,00:1a:ac:a0:de:p2,00:1a:ac:a0:de:p3,00:1a:ac:a0:de:p5,00:1a:ac:a0:de:p6,00:1a:ac:a0:de:p7,00:1a:ac:a0:de:p8,00:1a:ac:a0:de:r1,00:1a:ac:a0:de:r5,00:1a:ac:a0:de:r6,00:1a:ac:a0:de:s2,00:1a:ac:a0:de:s3,00:1a:ac:a0:de:s4,00:1a:ac:a0:de:s5,00:1a:ac:a0:de:s7,00:1a:ac:a0:de:t3,00:1a:ac:a0:de:t8,00:1a:ac:a0:de:t9,00:1a:ac:a0:de:u2,00:1a:ac:a0:de:u3,00:1a:ac:a0:de:u4,00:1a:ac:a0:de:u5,00:1a:ac:a0:de:v7,00:1a:ac:a0:de:w2,00:1a:ac:a0:de:w3,00:1a:ac:a0:de:w6,00:1a:ac:a0:de:w8,00:1a:ac:a0:de:w9,00:1a:ac:a0:de:x1,00:1a:ac:a0:de:x2,00:1a:ac:a0:de:x4,32:24:a9:c6:2d:75,86:25:19:b5:ef:50,00:1a:ac:a0:de:m3,00:1a:ac:a0:de:s6,00:1a:ac:a0:de:x3,ea:d8:d1:b4:cf:21,00:1a:ab:a0:de:a4,00:1a:ac:a0:de:f6,00:1a:ac:a0:de:n8,00:1a:ac:a0:de:p1,00:1a:ac:a0:de:p4,00:1a:ac:a0:de:r2,00:1a:ac:a0:de:r9,00:1a:ac:a0:de:s1,00:1a:ac:a0:de:t5,00:1a:ac:a0:de:t7,00:1a:ac:a0:de:u1,00:1a:ac:a0:de:v8,00:1a:ac:a0:de:w7,00:1a:ac:a0:de:r7,00:1a:ac:a0:de:w4,00:1a:ac:a0:de:x7,00:1a:ac:a0:de:h3,70:5d:cc:e8:73:1c,00:1a:ac:a0:de:f2,00:1a:ac:a0:de:h6,00:1a:ac:a0:de:g2,70:5d:cc:e8:73:1e,00:1a:ac:a0:de:f5,00:1a:ac:a0:de:i8,00:1a:ac:a0:de:j9,00:1a:ac:a0:de:n4,00:1a:ac:a0:de:n9,00:1a:ac:a0:de:t1,00:1a:ac:a0:de:t6,72:5d:cc:c6:d1:c8,00:1a:ac:a0:de:d5,00:1a:ac:a0:de:f3,00:1a:ac:a0:de:f8,00:1a:ac:a0:de:h9,00:1a:ac:a0:de:l1,00:1a:ac:a0:de:f9,00:1a:ac:a0:de:m9,00:1a:ac:a0:de:q4,88:36:6c:4b:14:1c,00:1a:ac:a0:de:d4,00:1a:ac:a0:de:k9,00:1a:ac:a0:de:l2,00:1a:ac:a0:de:r3,00:1a:ac:a0:de:v9,00:1a:ac:a0:de:n7,00:1a:ac:a0:de:t4,00:1b:ad:a1:df:a8,00:1a:ac:a0:de:l7,00:1a:ac:a0:de:l9,00:1a:ac:a0:de:n5,00:1a:ac:a0:de:t2,70:5d:cc:b1:75:50,00:1a:ac:a0:de:b2,00:1a:ac:a0:de:b3,00:1a:ac:a0:de:f7,00:1a:ac:a0:de:g7,00:1a:ac:a0:de:l8,00:1a:ac:a0:de:q2,00:1a:ab:a0:de:a7,00:1a:ac:a0:de:b1,00:1a:ac:a0:de:k4,00:1a:ac:a0:de:r4,00:1a:ac:a0:de:w1,70:5d:cc:ea:72:5c,88:36:6c:51:f3:22,00:1a:ab:a0:de:a3,00:1a:ac:a0:de:j7,00:1a:ac:a0:de:v1,00:1a:ac:a0:de:b4,00:1a:ac:a0:de:k3,28:b3:71:0f:d8:ec,28:b3:71:0f:d8:ed,28:b3:71:4f:d8:ec,28:b3:71:8f:d8:ec,28:b3:71:cf:d8:ec,72:5d:cc:4b:31:60,00:1a:ac:a0:de:h5,00:1a:ac:a0:de:q5,00:1a:ac:a0:de:r8,00:1a:ac:a0:de:w5,70:5d:cc:ea:72:5e,00:1a:ac:a0:de:c2,00:1a:ac:a0:de:g1,00:1a:ac:a0:de:j1,00:1a:ac:a0:de:j8,00:1a:ac:a0:de:u8,00:1a:ac:a0:de:i7,70:5d:cc:1b:31:60,00:1a:ac:a0:de:c1,00:1a:ac:a0:de:q6,00:1a:ac:a0:de:v2,00:1a:ac:a0:de:v3,00:1a:ac:a0:de:p9,00:1a:ac:a0:de:m4,00:1a:ac:a0:de:u6,00:1a:ac:a0:de:m5,00:1a:ac:a0:de:q3,00:1a:ac:a0:de:q8,00:1a:ac:a0:de:s8,00:1a:ac:a0:de:u9,00:1a:ac:a0:de:v5,00:1a:ac:a0:de:x5,00:1a:ac:a0:de:q7,00:1a:ac:a0:de:v4
2021.05.22 152957,56.0,24.0,32.34423477058823,-2.4109411411764707,-16.556470411764707,-0.22984336181941178,0.8808690539999999,9.655435170588236,0.0038089244935294113,-0.0024542411417647057,0.003039953080882353,-0.09100327636389167,0.02376313591410183,-1.5964899329578175,1001.9349163529412,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-59.0,-90.0,-100.0,-60.0,-76.0,-86.0,-100.0,-54.0,-100.0,-100.0,-100.0,-73.0,-100.0,-75.0,-52.0,-59.0,-100.0,-100.0,-64.0,-77.0,-84.0,-100.0,-54.0,-100.0,-100.0,-57.0,-65.0,-72.0,-67.0,-75.0,-50.0,-100.0,-100.0,-100.0,-44.0,-43.0,-100.0,-100.0,-100.0,-100.0,-81.0,-100.0,-68.0,-57.0,-73.0,-100.0,-81.0,-100.0,-68.0,-74.0,-61.0,-61.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-78.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-70.0,-68.0,-100.0,-56.0,-49.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-74.0,-100.0,-54.0,-100.0,-100.0,-63.0,-100.0,-100.0,-74.0,-100.0,-100.0,-78.0,-100.0,-100.0,-100.0,-100.0,-100.0,-73.0,-80.0,-100.0,-80.0,-80.0,-88.0,-100.0,-68.0,-62.0,-87.0,-100.0,-88.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2021.05.22 153116,63.0,24.0,33.61527225454546,2.4294545103030303,-20.749817981818182,-0.33288109852121206,0.869516013878788,9.658209642424245,0.0008700201960606058,-0.008130061046666666,-0.0008848289709090911,-0.08977465914054346,0.0343391496582295,-1.438178529883876,1001.9285896969697,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-48.0,-100.0,-100.0,-61.0,-75.0,-100.0,-100.0,-56.0,-100.0,-100.0,-100.0,-74.0,-100.0,-74.0,-43.0,-48.0,-100.0,-100.0,-62.0,-75.0,-100.0,-100.0,-56.0,-100.0,-100.0,-56.0,-62.0,-73.0,-100.0,-75.0,-42.0,-100.0,-100.0,-100.0,-33.0,-32.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-68.0,-59.0,-78.0,-100.0,-100.0,-100.0,-69.0,-76.0,-56.0,-57.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-87.0,-100.0,-100.0,-100.0,-82.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-80.0,-100.0,-84.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-73.0,-74.0,-100.0,-49.0,-47.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-64.0,-100.0,-83.0,-100.0,-49.0,-100.0,-100.0,-69.0,-100.0,-100.0,-65.0,-100.0,-100.0,-77.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-73.0,-100.0,-81.0,-81.0,-82.0,-100.0,-69.0,-59.0,-84.0,-100.0,-79.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2021.05.22 153139,65.0,24.0,44.14621063975156,6.01826079068323,-20.479378708074535,-0.2293674968819876,0.9076255051552793,9.655309832298137,0.001935038980745341,-0.005607818851242235,0.0032288591602484466,-0.09371638043511726,0.023768420276226235,-1.3892556776911575,1001.9319537888199,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-49.0,-100.0,-100.0,-60.0,-79.0,-84.0,-100.0,-41.0,-75.0,-100.0,-100.0,-72.0,-100.0,-76.0,-54.0,-53.0,-100.0,-100.0,-64.0,-78.0,-100.0,-100.0,-40.0,-75.0,-100.0,-88.0,-100.0,-72.0,-100.0,-76.0,-50.0,-100.0,-100.0,-100.0,-40.0,-39.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-63.0,-67.0,-88.0,-100.0,-73.0,-100.0,-63.0,-86.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-64.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-62.0,-62.0,-55.0,-61.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-72.0,-100.0,-100.0,-57.0,-100.0,-100.0,-57.0,-100.0,-100.0,-57.0,-100.0,-100.0,-76.0,-100.0,-100.0,-100.0,-100.0,-100.0,-65.0,-100.0,-100.0,-77.0,-77.0,-75.0,-100.0,-57.0,-100.0,-73.0,-73.0,-82.0,-81.0,-86.0,-83.0,-88.0,-85.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2021.05.22 153150,66.0,24.0,42.97898672784809,4.838354364556962,-24.172025056962024,-0.28819824138607597,0.7983298849367088,9.663998139240505,0.004538960575632912,-0.00753142725,-0.004740005089240506,-0.08242489399883561,0.029728273463235016,-1.4084205159658119,1001.9386979746835,-100.0,-100.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-57.0,-100.0,-100.0,-63.0,-76.0,-100.0,-100.0,-43.0,-100.0,-100.0,-100.0,-73.0,-100.0,-74.0,-57.0,-57.0,-100.0,-100.0,-63.0,-76.0,-100.0,-100.0,-43.0,-100.0,-100.0,-70.0,-68.0,-73.0,-100.0,-74.0,-57.0,-100.0,-100.0,-100.0,-45.0,-45.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-67.0,-69.0,-83.0,-100.0,-100.0,-100.0,-67.0,-83.0,-63.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-61.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-66.0,-66.0,-51.0,-63.0,-58.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-57.0,-100.0,-100.0,-56.0,-100.0,-100.0,-61.0,-100.0,-100.0,-82.0,-100.0,-100.0,-100.0,-100.0,-100.0,-60.0,-100.0,-100.0,-100.0,-100.0,-75.0,-100.0,-60.0,-100.0,-70.0,-100.0,-100.0,-78.0,-100.0,-78.0,-100.0,-78.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2021.05.22 153201,67.0,24.0,45.6233325617284,-0.6251851677777778,-26.45629585802469,-0.3143202575555556,0.8446654895061728,9.660263919753087,0.002096549916358025,-0.008616216554320986,-0.0008635068938271609,-0.08717772153056694,0.032542109273856944,-1.5302643878960316,1001.9437224691359,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-48.0,-100.0,-100.0,-65.0,-76.0,-86.0,-100.0,-47.0,-100.0,-88.0,-100.0,-76.0,-69.0,-74.0,-57.0,-47.0,-100.0,-100.0,-65.0,-76.0,-90.0,-100.0,-46.0,-100.0,-100.0,-88.0,-63.0,-75.0,-68.0,-75.0,-57.0,-100.0,-100.0,-100.0,-39.0,-39.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-58.0,-70.0,-80.0,-100.0,-100.0,-100.0,-58.0,-82.0,-67.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-63.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-68.0,-68.0,-51.0,-100.0,-58.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-74.0,-100.0,-100.0,-100.0,-100.0,-100.0,-54.0,-100.0,-100.0,-50.0,-100.0,-100.0,-78.0,-100.0,-100.0,-100.0,-100.0,-100.0,-58.0,-77.0,-88.0,-100.0,-100.0,-78.0,-73.0,-64.0,-100.0,-67.0,-100.0,-88.0,-74.0,-90.0,-100.0,-87.0,-100.0,-100.0,-69.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2021.05.22 153318,74.0,24.0,43.755668203821664,5.908280158598726,-23.34152839490446,-0.4030493681401274,0.7114133982802547,9.666108958598725,-0.0009532610802547768,-0.004785759656369426,0.0019065220057324845,-0.07343613287540754,0.0416383961108839,-1.3916789095872526,1001.9172124203823,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-51.0,-100.0,-100.0,-70.0,-76.0,-100.0,-100.0,-53.0,-100.0,-100.0,-100.0,-77.0,-69.0,-76.0,-57.0,-50.0,-100.0,-100.0,-68.0,-76.0,-100.0,-100.0,-56.0,-100.0,-90.0,-71.0,-100.0,-75.0,-67.0,-77.0,-55.0,-100.0,-100.0,-100.0,-47.0,-47.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-62.0,-70.0,-83.0,-100.0,-100.0,-100.0,-62.0,-84.0,-67.0,-68.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-64.0,-100.0,-76.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-71.0,-70.0,-50.0,-100.0,-58.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-77.0,-100.0,-100.0,-63.0,-100.0,-100.0,-57.0,-100.0,-100.0,-51.0,-76.0,-100.0,-83.0,-100.0,-100.0,-100.0,-100.0,-100.0,-65.0,-69.0,-90.0,-84.0,-83.0,-78.0,-78.0,-62.0,-75.0,-64.0,-100.0,-90.0,-73.0,-100.0,-81.0,-88.0,-81.0,-100.0,-100.0,-84.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2021.05.22 153339,76.0,24.0,43.63319937333333,4.801999923333333,-21.892799746666665,-0.35142092610000003,0.7104394477999999,9.666429726666665,-0.000566068382333333,-0.007904596243333334,0.002944370437,-0.07332090442379313,0.036311946107695454,-1.4199116571744284,1001.9026133333331,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-69.0,-100.0,-100.0,-69.0,-75.0,-100.0,-100.0,-42.0,-100.0,-100.0,-67.0,-76.0,-70.0,-78.0,-64.0,-69.0,-100.0,-100.0,-69.0,-74.0,-100.0,-100.0,-42.0,-100.0,-100.0,-80.0,-68.0,-78.0,-68.0,-80.0,-64.0,-100.0,-100.0,-100.0,-57.0,-57.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-48.0,-81.0,-87.0,-100.0,-100.0,-100.0,-47.0,-88.0,-70.0,-70.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-79.0,-100.0,-62.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-90.0,-63.0,-74.0,-73.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-63.0,-100.0,-100.0,-100.0,-100.0,-100.0,-70.0,-100.0,-100.0,-66.0,-63.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-66.0,-90.0,-74.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-86.0,-100.0,-100.0,-72.0,-100.0,-69.0,-75.0,-67.0,-100.0,-72.0,-100.0,-80.0,-85.0,-83.0,-75.0,-86.0,-82.0,-75.0,-100.0,-100.0
2021.05.22 153400,78.0,24.0,42.01708817088607,7.214050528481013,-28.859999575949367,-0.39525542468354435,0.6228258175316457,9.669983658227848,0.002640638932278481,-0.005026106453481014,0.0009278966196202536,-0.06428416322067941,0.04086575231844956,-1.3498268919655039,1001.9142012025316,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-70.0,-75.0,-100.0,-100.0,-37.0,-100.0,-100.0,-72.0,-78.0,-69.0,-80.0,-68.0,-100.0,-100.0,-100.0,-70.0,-75.0,-100.0,-100.0,-38.0,-100.0,-100.0,-78.0,-72.0,-79.0,-66.0,-82.0,-70.0,-100.0,-100.0,-100.0,-58.0,-57.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-47.0,-80.0,-100.0,-100.0,-100.0,-100.0,-47.0,-100.0,-81.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-83.0,-100.0,-48.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-87.0,-90.0,-72.0,-76.0,-79.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-63.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-74.0,-47.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-60.0,-100.0,-57.0,-100.0,-100.0,-100.0,-100.0,-79.0,-100.0,-100.0,-63.0,-100.0,-81.0,-100.0,-66.0,-58.0,-66.0,-79.0,-57.0,-78.0,-73.0,-88.0,-82.0,-70.0,-88.0,-100.0,-69.0,-100.0,-100.0
2021.05.22 153410,79.0,24.0,44.4506019939759,6.529517970481928,-28.252047777108437,-0.40663929383132535,0.792581716686747,9.660488427710844,0.001998191746385542,-0.00815100306957831,-0.0009678165749999996,-0.08183347714324309,0.042028796309268576,-1.3661780163466213,1001.9201887951808,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-68.0,-100.0,-100.0,-71.0,-76.0,-100.0,-100.0,-26.0,-100.0,-100.0,-66.0,-76.0,-69.0,-82.0,-73.0,-68.0,-100.0,-100.0,-70.0,-78.0,-100.0,-100.0,-25.0,-100.0,-100.0,-79.0,-67.0,-77.0,-70.0,-82.0,-74.0,-100.0,-100.0,-100.0,-56.0,-56.0,-100.0,-100.0,-100.0,-100.0,-82.0,-100.0,-36.0,-79.0,-100.0,-100.0,-100.0,-100.0,-36.0,-100.0,-81.0,-81.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-54.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-59.0,-100.0,-100.0,-100.0,-100.0,-100.0,-73.0,-100.0,-100.0,-76.0,-54.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-68.0,-100.0,-59.0,-100.0,-100.0,-100.0,-100.0,-86.0,-100.0,-100.0,-58.0,-100.0,-76.0,-100.0,-68.0,-60.0,-69.0,-78.0,-58.0,-78.0,-75.0,-88.0,-80.0,-77.0,-87.0,-81.0,-78.0,-87.0,-86.0
2021.05.22 153530,85.0,24.0,47.762839426035505,1.0579881402366862,-24.413609224852074,-0.28587334951893495,0.8407898010059172,9.661510573964497,0.0037519414301775142,-0.0051507867446745565,0.0023277941630177514,-0.08681477253606329,0.029601466396483193,-1.5007989082110704,1001.928500118343,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-78.0,-100.0,-100.0,-71.0,-75.0,-100.0,-100.0,-26.0,-74.0,-100.0,-69.0,-79.0,-71.0,-82.0,-73.0,-76.0,-100.0,-100.0,-72.0,-75.0,-100.0,-100.0,-26.0,-74.0,-100.0,-81.0,-68.0,-80.0,-70.0,-81.0,-74.0,-100.0,-100.0,-100.0,-57.0,-56.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-34.0,-81.0,-100.0,-100.0,-100.0,-100.0,-34.0,-100.0,-81.0,-80.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-88.0,-100.0,-57.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-62.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-71.0,-58.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-70.0,-100.0,-62.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-62.0,-100.0,-70.0,-100.0,-69.0,-63.0,-70.0,-100.0,-63.0,-100.0,-80.0,-100.0,-85.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2021.05.22 153541,86.0,24.0,46.14776402352941,-0.3977646894117646,-27.64552910588235,-0.15787647612470587,0.6466034640588236,9.674842288235295,0.0017212027797058823,-0.005796033126470587,0.0067877908164705875,-0.06681031698689736,0.016248469694811973,-1.5378917687079485,1001.9272908235295,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-73.0,-100.0,-100.0,-74.0,-78.0,-100.0,-100.0,-39.0,-78.0,-100.0,-76.0,-80.0,-100.0,-85.0,-73.0,-73.0,-100.0,-100.0,-100.0,-78.0,-100.0,-100.0,-39.0,-79.0,-100.0,-76.0,-75.0,-80.0,-100.0,-84.0,-72.0,-100.0,-100.0,-100.0,-64.0,-64.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-59.0,-75.0,-100.0,-100.0,-100.0,-100.0,-59.0,-100.0,-100.0,-87.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-78.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-76.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-65.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-75.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-78.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-66.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-77.0,-100.0,-100.0,-100.0,-77.0,-100.0,-100.0,-77.0,-100.0,-100.0,-100.0
2021.05.22 153603,88.0,24.0,45.86550823353293,-2.1434730195808385,-30.22419123353293,-0.29045824169461076,0.7275219101197604,9.665220170658682,-0.0009291004793413168,-0.004806448752994011,-0.002640986341616767,-0.07513438470795479,0.02999755671850127,-1.5655148578975016,1001.9123978443115,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-75.0,-100.0,-100.0,-67.0,-78.0,-100.0,-100.0,-40.0,-84.0,-100.0,-71.0,-78.0,-76.0,-81.0,-73.0,-75.0,-100.0,-100.0,-67.0,-78.0,-88.0,-100.0,-41.0,-85.0,-100.0,-74.0,-71.0,-78.0,-76.0,-80.0,-72.0,-100.0,-100.0,-100.0,-61.0,-61.0,-100.0,-100.0,-100.0,-100.0,-84.0,-100.0,-55.0,-75.0,-100.0,-100.0,-85.0,-100.0,-54.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-70.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-78.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-70.0,-100.0,-100.0,-100.0,-78.0,-100.0,-78.0,-100.0,-100.0,-100.0,-100.0,-100.0,-80.0,-100.0,-100.0,-79.0,-100.0,-100.0,-100.0
