Simulated_Time,True_X,True_Y,00:1a:be:a0:de:39,00:1a:be:a0:de:52,00:1a:be:a0:de:64,00:1a:be:a0:de:72,00:1a:be:a0:de:73,00:1a:be:a0:de:89,00:1a:be:a0:de:90,00:1a:be:a0:de:91,00:1a:be:a0:de:92,00:1a:be:a0:de:93,00:1a:be:a0:de:94,00:1a:be:a0:de:95,00:1a:be:a0:de:96,00:1a:be:a0:df:01,00:1a:be:a0:df:02,00:1a:be:a0:df:03,00:1a:be:a0:df:08,00:1a:be:a0:df:11,00:1a:be:a0:df:20,00:1a:be:a0:df:22,00:1a:be:a0:df:28,00:1a:be:a0:df:29,00:1a:be:a0:df:36,00:1a:be:a0:df:45,00:1a:be:a0:df:46,00:1a:be:a0:df:47,00:1a:be:a0:df:48,00:1a:be:a0:df:49,00:1a:be:a0:df:50,00:1a:be:a0:df:51,00:1a:be:a0:df:52,00:1a:be:a0:df:56,00:1a:be:a0:df:57,00:1a:be:a0:df:58,00:1a:be:a0:df:64,00:1a:be:a0:df:67,00:1a:be:a0:df:73,00:1a:be:a0:df:75,00:1a:be:a0:de:40,00:1a:be:a0:de:43,00:1a:be:a0:de:53,00:1a:be:a0:de:66,00:1a:be:a0:df:12,00:1a:be:a0:df:68,00:1a:be:a0:df:74,00:1a:be:a0:de:80,00:1a:be:a0:de:37,00:1a:be:a0:de:48,00:1a:be:a0:df:13,00:1a:be:a0:df:69,00:1a:be:a0:de:56,00:1a:be:a0:de:59,00:1a:be:a0:de:84,00:1a:be:a0:df:34,00:1a:be:a0:df:40,00:1a:be:a0:de:78,00:1a:be:a0:de:65,00:1a:be:a0:df:21,00:1a:be:a0:de:82,00:1a:be:a0:df:38,00:1a:be:a0:de:81,00:1a:be:a0:df:14,00:1a:be:a0:df:37,00:1a:be:a0:df:70,00:1a:be:a0:de:44,00:1a:be:a0:de:57,00:1a:be:a0:de:67,00:1a:be:a0:df:23,00:1a:be:a0:df:06,00:1a:be:a0:de:79,00:1a:be:a0:df:35,00:1a:be:a0:de:83,00:1a:be:a0:df:15,00:1a:be:a0:df:39,00:1a:be:a0:df:71,00:1a:be:a0:de:38,00:1a:be:a0:de:51,00:1a:be:a0:de:68,00:1a:be:a0:df:24,00:1a:be:a0:de:60,00:1a:be:a0:de:05,00:1a:be:a0:df:09,00:1a:be:a0:df:65,00:1a:be:a0:de:33,00:1a:be:a0:de:32,00:1a:be:a0:de:97,00:1a:be:a0:df:53,00:1a:be:a0:de:86,00:1a:be:a0:df:44,00:1a:be:a0:df:62,00:1a:be:a0:de:55,00:1a:be:a0:de:88,00:1a:be:a0:de:41,00:1a:be:a0:de:49,00:1a:be:a0:de:54,00:1a:be:a0:df:10,00:1a:be:a0:df:66,00:1a:be:a0:df:42,00:1a:be:a0:de:70,00:1a:be:a0:de:08,00:1a:be:a0:de:12,00:1a:be:a0:de:69,00:1a:be:a0:df:25,00:1a:be:a0:de:74,00:1a:be:a0:df:26,00:1a:be:a0:de:85,00:1a:be:a0:de:62,00:1a:be:a0:df:30,00:1a:be:a0:df:41,00:1a:be:a0:df:18,00:1a:be:a0:de:76,00:1a:be:a0:df:32,00:1a:be:a0:de:98,00:1a:be:a0:de:87,00:1a:be:a0:df:43,00:1a:be:a0:df:54,00:1a:be:a0:de:71,00:1a:be:a0:de:75,00:1a:be:a0:df:27,00:1a:be:a0:df:31,00:1a:be:a0:de:17,00:1a:be:a0:df:04,00:1a:be:a0:df:59,00:1a:be:a0:de:15,00:1a:be:a0:df:05,00:1a:be:a0:df:60,00:1a:be:a0:de:63,00:1a:be:a0:df:19,00:1a:be:a0:de:02,00:1a:be:a0:de:99,00:1a:be:a0:df:55,00:1a:be:a0:de:16,00:1a:be:a0:de:77,00:1a:be:a0:de:27,00:1a:be:a0:de:30,00:1a:be:a0:df:33,00:1a:be:a0:de:26,00:1a:be:a0:de:61,00:1a:be:a0:df:61,00:1a:be:a0:de:01,00:1a:be:a0:de:03,00:1a:be:a0:de:04,00:1a:be:a0:de:24
2026-01-01 12:00:47.500,76.5,85.5,,,-73.50468379190986,-38.45437110480105,-44.82985951305865,-74.19468481686377,-92.07936077837401,,,-90.45092522102144,,,,,,-88.54329206241091,-65.08393525646258,,-75.50183419709863,-66.06924638911875,-48.4761055653635,-50.68574329871167,-73.30248248692683,-74.23079002830247,-88.74668071566319,,,-93.2614188108405,,,,,,-91.47577452522758,-88.21328202363156,,,,,-88.0704216567631,,-68.34433738010851,,,-92.22260119635392,-65.2439373693384,,,-57.40220794789097,-50.51260491914886,,-94.79254833903701,-75.83531533749522,-56.361476818901,-84.50549378097429,-49.93641831875746,-65.0558671517106,-73.50187009036924,-79.99552131764624,-82.82042168793282,-77.74129030376926,-72.55787468956828,-78.45677219786067,-68.69433510591898,,,-82.04810344103416,-84.39264830614874,,-64.4487347372707,-60.06949868439435,,,,,,,-92.67692732345995,-93.57409690540612,,,-81.59298329644595,-79.65667241833805,,,,-94.24398050077136,,,-87.47087232750862,,-94.53099846707508,,,,,,,,-93.08736800873059,,-93.41874119058281,,-93.08724459999863,,,,,,,,,,,,,,,,-94.10225865221562,,,,,,,,,,,,,,,,,,,,,,,
2026-01-01 12:00:48.000,76.0,85.0,,,-73.30024001052688,-43.50874398373843,-42.13312564943647,-76.21305531328146,-89.73736893887808,,,-85.04388303418146,,-88.91475955951225,,-91.59985936511839,,-83.65611040678135,-70.43191844583667,,-64.77177411514272,-70.03044741549287,-49.878154744542826,-50.920355594050974,,-73.36065908514495,-89.96192708967774,,,-94.43498371285885,-94.05644875059146,,,,,,-68.73855277260687,,,,,-88.84996471051606,-90.01580255634939,-72.9608360182861,,,,-67.2450285660876,-94.6521188995666,,-60.99448461881459,-63.35564757900741,,,-89.52057648469241,-55.70530293235707,-87.73625643088297,-56.260334629364365,-80.19119873093517,-91.23594351354477,-80.22594491875667,-73.79530049319538,-74.83783871641008,-71.05894521315648,-73.69006022166,-67.42926727145388,,,-77.6406892434617,-78.56073638269064,,-52.007955704459725,-70.71644346226459,,,,-92.31940535555194,,,-75.81792123618666,,,,-81.15737079371557,-83.39478606219362,,,-87.48888142650549,-85.59566916785374,-91.58076188140245,,-90.81664307547436,,,,,,,,-92.63437656350258,,,,,,,,-94.67659697408594,,,-94.6877874010469,,,-94.13236947484616,,-89.13153327671817,,,,,,,,,,-91.85085163682501,,,,,,,,,,,,,-88.53479005953696,,,,,,
2026-01-01 12:00:48.500,75.5,84.5,,-91.3631159363878,-70.96674852440947,-46.033257449950085,-43.535694462106704,-85.8455052140977,-87.90726646013867,,-92.88457841640772,-93.04654449012726,,,,-92.8973898793002,,-76.90969262705512,-76.26790098099671,,-72.10151141558609,-67.2201559168957,-51.70313055055412,-41.177188923664126,-76.94075274987205,-90.49736425285913,-83.5133960930039,-93.74855435074664,,-84.11684242708759,-94.16299003703848,-94.03244075442461,,-94.66010467345468,,-91.05506637704413,-81.64186968451219,-91.47214001018015,,,,-84.59165975259077,,-73.60785524582259,,,,-59.92155763908106,,,-62.43041956626915,-61.48764809615802,-87.78267311337574,,-77.69922300019434,-58.343622042935834,-87.31126950582015,-60.692605143026654,-79.82729756564301,-80.40248955480406,-74.70249348611408,-74.03654635253847,-79.47253007100389,-72.8218926860439,-78.92777395625593,-74.990315383032,,,-76.41434294980391,-76.83009933706053,,-68.07973580959778,-62.083760021609,,,,,,,-83.81932016798996,-94.7697913417783,,,,-81.47440203467882,,,-78.81785245856797,-83.13894985656859,,,-86.42036819451691,,,,,-94.30348122643275,,,-86.26192936095484,,,,,,,,,,,,,,,,,,,,,,,,,,,,-93.7021960688857,,,,,,-93.08440168224082,,,,,,,,,,-92.77377891550618,
2026-01-01 12:00:49.000,75.0,84.0,,,-80.89495973442192,-49.431528935386225,-41.78515554419765,-83.01836217639337,-85.65491772239626,,,,,,,-91.90959128921189,,-89.67612034138574,-77.63610500405099,,-70.88337682079391,-57.95691934782243,-53.21654238767139,-51.58941232999034,-55.07673322028244,,-83.91231610253354,-85.25685209740753,,,,,,-88.34031933122002,,-85.26334165332423,-74.55820387350157,-91.98363024582953,,,,-85.91152409407258,,-62.47160059147945,,,,-56.09709817756117,,-92.32745287857998,-60.037286094181894,-58.424337106166654,-90.12201734134386,,-87.12435452122033,-54.508300751766086,-87.16588222273897,-59.38219680417798,-75.42630545482756,-84.60713892550251,-79.51313932540216,-71.28123095901003,-80.67896104924333,-61.21866189941881,-73.18096827220072,-61.79948699062713,,,-84.48327591434528,-80.97170169202138,,-59.76749376900826,-63.53585495778386,-92.56704778882533,,-81.54051313928107,,,,-89.11913717402822,,,,,,,-92.11639772737317,-79.57628727899764,-83.31108532198631,,,,,,,,,,,,,-91.91532957411324,,,,,,,,,,,,-91.81988834050924,,,,,-92.92873282469164,,,,,,,,-93.69930164509827,,-93.4711710133179,,,,,,,,,,,,-94.61110356933763,,,,
2026-01-01 12:00:49.500,74.5,83.5,,,-70.32347074496388,-47.68446709902483,-51.66838064027378,-78.89103586802781,-87.04608505415963,,,,,,,-93.16512872371831,,-89.15253066925176,-72.22500396706901,,-72.76343955469581,-65.73310752895888,-46.037314175171005,-48.247834585335674,-54.72104634756923,-89.73893677317173,-87.58981457415983,-85.44471869026145,,,,,,-91.02543408798601,,-90.96706938636522,-80.2748317523043,,-94.08609027207197,,,-80.16654376639457,,-67.39850100671015,,,,-57.92376609903822,,,-53.54003171119623,-53.4264234026375,-86.7772618515567,,,-51.357906400380514,-85.18487835717471,-57.12456025861446,-87.98607425097708,-88.47536311939697,-82.93431873887998,-80.71668150244254,-75.4244077940005,-62.18415960841594,-79.55442561843721,-64.00455527985706,,-94.54917258376739,-83.11473597905945,-82.94833829907402,,-56.76655430194001,-66.7822910151842,-92.42477259223244,,,,,,-83.95706070179807,,,,,,,-91.25989335182642,-87.2388442158436,-86.28003631532029,-88.12698122981202,,,,-92.79555375438358,,,-91.1160497356386,,,,,,,,-93.75235489761793,-92.58912657504386,,,,,,,,,,,,,,-90.05943734683957,,,,,,,-93.08604011787627,,,,,,,,,,,,,,,,-94.18663410575958,-93.15643388000294,
2026-01-01 12:00:50.000,74.0,83.0,,,-64.76086426516632,-48.448709297936205,-44.267104821405255,-84.40986859869243,-87.33849869408968,,,,,-92.7833495896181,,-84.59525165258769,-92.92863612030754,-91.3781451999841,-76.02422882796766,,-71.62173238050593,-63.42681617695693,-52.44353116607391,-53.23884931930493,-56.50493870486822,-84.74579170803601,-90.34226054128659,-86.47009693607767,,,,-90.38663468654056,,,,-87.8697176566125,-67.62237386128429,,,,,-81.84033545462641,,-69.35123255451575,,,,-63.37264113859256,,,-55.08757422367502,-54.552093305786514,-84.06209314349384,,-86.63234670037555,-47.40287058330346,-92.1474068513756,-52.98908426408909,-85.13491236954425,-86.26969211135791,-87.00870680559018,-75.72987388086052,-79.68899841229076,-63.301978341147304,-87.36906345021026,-61.09113121957107,,,-85.8101576529401,-91.57873218750986,-86.69246666589086,-73.29652657958351,-63.81678802482637,,,,,,,-82.9232803599874,,,,,,-92.304687263588,,-86.01605754822582,,-85.17147142878146,,,,,-94.1482316130244,,,,,,,,,,,,,,,,,,,,,,,,,-94.62340253855115,,,,,,,-89.60053700193556,,,,,-92.00625117338576,,,,,,,,,,,,,-93.55945537974523
2026-01-01 12:00:50.500,73.5,82.5,,-93.74837265150148,-64.51186446433212,-57.87329648477643,-61.11142215241541,-84.65137341470732,,,-94.99727220403405,,,,,,-93.38937315637305,-89.69946756741314,-74.59751517383177,,-69.96226156389604,-69.7447104373502,-57.61731493459987,-54.51055573037646,-61.580400059638,-81.45755862380912,-85.94571777611196,,,,,,,,,-88.28396315583439,-77.14496395785123,-94.79491939649152,,,,-85.7430541123976,,-63.10679343748345,,,,-57.7421045465863,,,-50.21822766237944,-50.96206722744305,-84.04435957744816,,-86.40156623595482,-51.18412716770932,-79.25681141424647,-51.62248845147594,-92.16524694082375,,-82.26289376651206,-79.42024142226313,-80.34220520969492,-60.42696256241275,-70.91383385463661,-65.80450601986838,,,-80.59903979792172,-81.27766262541392,-92.27536063675778,-60.40099514217487,-69.36192976369925,,,,-91.99269002407615,,,-83.50034000881386,,-91.09654980126109,,,,-87.81112740684607,-93.77033174087587,,,-92.40399086112258,,,,,,,,,,-94.18522205717133,,,,,,,,,,,,,,,,-92.71653862864412,,,,,,,,,,,,-94.35170614506909,-94.48295671443337,,,,,,,,-94.03928704794563,,,,,,,,
2026-01-01 12:00:51.000,73.0,82.0,,,-71.11324617055229,-55.395101763997495,-62.24362165677479,-81.81720901950794,,,,,,,,-88.8175869226522,,-83.98866250551116,-76.1197720696846,,-63.28276962386518,-72.24390272529007,-52.80697239934215,-60.16013556994802,-69.59735264980054,-82.76360469240856,,,-88.36513258203769,-92.21395383169644,,,,,,-84.21901144012226,-66.04334545030358,,-93.93823641866365,,,,,-70.7192719890741,,,,-62.004901990382784,,,-61.06317965218857,-49.595072569636685,-81.46543722525057,,-87.9866042301264,-60.243808776786786,-82.68859528488204,-49.116788309065136,-94.76589482406513,,-72.04213762446432,-72.83539158773655,-67.7116392961195,-68.1386046959385,-73.92628054990266,-62.803774565681046,,,,-87.89456131490967,,-66.55086873719227,-64.57812702249305,,,,,,-93.77435813657496,-76.59340065890396,,,,,-93.59460500702471,-93.97639738753168,,-94.6532815468896,-87.38656397183223,-90.24008570724476,,,,-94.39405022938013,,-90.67946423780297,,,-87.78673917675158,-90.5883684600792,,,-94.79398636644942,,,,,,,,,,,,,,,,,,-94.0450794493833,,,,,,-91.26770514444199,,,,,,,,,,,,,,,,,,
2026-01-01 12:00:51.500,72.5,81.5,,,-76.81791091802505,-59.571137830646926,-52.90643908591306,-80.1287343220687,,,,,,,,-94.59041268838307,,-89.19085839868758,-77.4287595251,,-75.2043466576836,-69.41702707315557,-54.89929510034851,-68.3536485706613,-56.22197186602661,-91.04763021702739,,,,,,,,,,-91.40721499705407,-83.02666100438398,,,,,-94.77851960027076,,-74.622387579189,,,,-54.967420094327025,,,-50.619549638989355,-47.63042483121956,-89.92078397709572,,-77.2338345007071,-55.131222433677294,-85.11712239398051,-49.17539666364823,,,-85.22501440953157,-77.87446175231347,-78.85353785178646,-66.44140616250603,-71.71599620609041,-69.34761074300407,,,-92.73353209416608,-92.7658613476992,-91.24349594432344,-68.97543660028316,-64.83844175895216,,,,,,,-78.6057695992023,,,,,,-85.90167045253321,,,-92.98765218638273,-85.93591086915681,,,,,,,,,-94.6871680020672,,,,,,,,,,,,,,,,,,,,-93.77802769538377,,,,,,,,,,,,,,-92.45108331820595,-92.8625331452509,,,,,,,-92.37148547148296,,,,
2026-01-01 12:00:52.000,72.0,81.0,,,-80.33712082337759,-55.305826739457814,-65.68830781309725,-86.97261235879441,,,,,,,,,,,-78.41646140381967,,-87.67322628641149,-62.623433234607006,-52.205564469638695,-59.690228311443256,-45.15571927869028,-84.10066309992212,-88.93357948040517,,,,,-93.72411705852022,,,,-90.52400935538878,-86.29515984356301,,,,,,,-80.40174179289178,-94.38491596158936,,,-47.225718486532955,,,-62.87491796769539,-57.46986471747026,,,-78.44293001281653,-45.572859318852615,-80.54649120690497,-61.375588276872676,,,-81.59519991165945,-84.80691930672978,-73.55190810784882,-79.80708992101327,-83.27945140057692,-69.53016609539937,,-94.83484969973831,,,,-59.458586030835114,-65.54911408978725,,,,,,-94.56916960207583,-76.38070583698341,,,,,,-79.69794845123364,,,,-78.63452845722937,,,,,,,-90.84209509903185,,,,-89.43569050417388,-94.28222993076166,,,,,,,,-94.05557471943072,-91.9510294194701,,,,,,,,,,,,,,,,-94.12248144183283,,,-93.52329038831648,,,,,,,-94.70510614699417,,,,,,-91.25748365602361,-93.90246767137809,
2026-01-01 12:00:52.500,71.5,80.5,,,-81.89263155509968,-48.118941012050286,-50.305778759459166,-93.78301390977724,,,,,,,,,,-86.53141102147613,-92.21133235327274,-94.87858111084734,-73.43009187402701,-71.88415800004442,-54.58325643195124,-63.81460014188194,-54.018351027426306,-90.99002140023092,,,,,,,,,,-93.90467828542361,,,,-93.9299968788758,,,,-88.97662383342063,,,,-55.641720988682934,,,-61.4811130919182,-48.707642002055735,-90.4121797780156,,-78.75057433750034,-54.44086457719541,-85.19965416968815,-50.929045510721,-87.3478961196241,,-94.76124864410454,-83.74020282681853,-72.25693775566963,-65.16950769741666,-74.11234107404627,-64.79936655049676,,,,,,-66.44709349550158,-69.68562500390297,,,,,,,-74.50736084332446,-80.87770443764067,,,,,-86.76683323408105,-93.97686501521758,,,-93.09914190835866,,,,,,-93.77747603758715,,,,,-93.28621758447623,,,,,,,,,,,-94.66093532396246,,,,,,,,,,,,,,,,,,-93.42941811912281,,,,,,,,,,,,,,,
2026-01-01 12:00:53.000,71.0,80.0,,,-82.45834426666171,-48.3523979005115,-59.787667963568715,-88.09320299734843,,,,,,,,,,-92.16308082657847,,,-79.57932731545498,-85.91012648669954,-60.52487229887324,-63.37312206733031,-49.99211077989597,,,,,,,,,,,,,,,,,-88.56970854118815,,-79.49299074616904,,,,-53.46829233896459,,,-50.22242114692761,-55.27091658235304,-92.83570399503854,,-87.16720813643937,-51.658337013549584,-79.1419803850744,-61.76394084633066,,,,-82.41153451895292,-67.797599864829,-66.71608096717708,-71.9819033833019,-69.13857360179486,,,,,,-80.03751217439371,-77.69508983179986,,,,,-93.2581823465348,,-73.42364053762482,-83.82108579375786,-94.49834075097449,,,,-84.78644544845572,,,,-88.21725054970815,,,,,,,,,-94.65438170499952,-84.28465949501013,,,,-94.9155962921883,,,,-89.71844516964956,,,,,,,-91.42406053292996,-94.73485382338508,,,,,,,,-91.26658409289415,,,,,,-94.38954239936487,,,,,,,,,,,,-90.78331084222731,,-94.3992933553444,
2026-01-01 12:00:53.500,70.5,79.5,,,-77.46070785069773,-55.28400167991596,-60.320298401666285,-84.03633759144579,,,,,,,,,,-83.11838765974349,,,-83.83860391239179,-80.64842542178883,-59.536808283924344,-70.14842434389163,-64.90423158952572,-91.96909455034942,,,,,,,,,-92.7110799343528,-94.19143134248942,-87.15927817411327,,,,,,,-81.40764367884455,,,-93.91955569485735,-55.01866455125648,,,-54.58055411501712,-52.79338949022438,-87.51898918709655,,-83.02967694866942,-55.39732763826345,-75.30592244323385,-60.10250421432459,-94.81735364017517,,-93.03354579944794,-83.62978963796004,-64.64967925963654,-70.02929602650951,-69.44349374085368,-62.8670700294257,,-92.79153262320774,-94.45987717339787,-92.45897931058772,,-74.60371336355375,-73.08666723126663,,-92.11137338132649,,,-94.43903102576542,,-74.42307508152872,-76.69251560075656,,,,,-88.2168331115657,,,,-79.59575105791434,,,,,,,,,,-83.53485027665415,,,,-94.33993032618761,-90.03731965895709,-93.9363892292034,,,,,,,,,,,,-94.68207802096535,,,,,,,,,,,,,,,-94.16982046517191,,,,,-92.40390329091997,,,,,,,
2026-01-01 12:00:54.000,70.0,79.0,,,-88.13423231412872,-66.13374350093721,-60.824199871355326,-86.79588052275598,,,,,,,,,,-93.7869697222903,-89.450109376527,,-89.74822128003231,-79.79676498051525,-60.26345594616512,-62.82408405170508,-59.980089798202876,-83.70709851288905,-91.86423902655915,,,,,,,-92.5697797134579,,-93.10376279139616,-79.43007484202266,,-93.77783681506007,,,,,-86.03226241876118,,,,-49.99995679260331,,,-48.91597020841977,-49.802883098146104,-91.94253262476543,,-77.56651479171154,-62.459726536154925,-80.85225126914388,-66.90915949276044,,,-84.29641968176654,-80.02278216234825,-63.84450368546831,-77.10034066433855,-68.23790721044638,-69.00283499372257,,,-84.61311612293356,-89.53587924849866,,-62.54386000254846,-73.9352125037421,,,,,,,-76.17111940461282,-68.98727299111574,,,,,-77.20163348373234,,,,-79.59675058329267,,-92.75084389845489,,,,,-94.27822162293404,-92.72884179798012,-91.90696317086808,-80.57150092720109,,-88.97316785315634,,-88.54763547131769,-93.71536127777573,,,,,,-88.90645018364359,,,,,,,-92.51484319474893,,,,,,,,,,,,,,-93.64391317620219,-94.33686075677427,,,,,,,,,-93.3056185874024,,,
2026-01-01 12:00:54.500,69.5,78.5,-94.6023564007393,,-89.16777662251084,-60.42692481145519,-59.08389643253136,,,,,,,,,,,-88.43516413725861,-85.97624812976332,,,-82.42250674472254,-55.865377135204454,-57.95535826312466,-63.104318722571676,-93.55383079023842,,,,,,,,,,-90.99507475879065,-84.73180849676778,,,,,,,-78.1808344402966,,,,-51.57095643697038,,,-52.568586703901815,-53.16107963610252,,,-84.316139534011,-63.12209381379738,-80.76957544809306,-63.576277474007966,,,-94.82577310492164,-86.7078651988746,-75.40503829131623,-71.39888162113878,-69.1975327438775,-71.21528616168702,,,-83.57834818547894,-86.79707584067403,,-72.75425837127997,-69.12104798426641,,,,,,-94.91918847149044,-74.8235668731734,-66.57149845774272,,,,,-81.5415305245768,,,-93.80390232629551,-89.25669418702611,,,,,,,,,,-91.32078019400596,-91.5651700920054,,,-90.69096719817871,-86.7963525275921,-85.26236889063959,-89.93793844593112,,,,,,,,,,,-93.62346389161817,,,,,,,,-94.98877767667506,,,,,-90.9151131361224,,,,,-91.45123564765508,,-93.8097948303233,,,,,,,
2026-01-01 12:00:55.000,69.0,78.0,,,-86.60367198297577,-60.343329375712,-64.90085187823448,,,-92.93636392145679,,,,,,,,-91.53104156093507,,,,-76.34305230758233,-63.743899171759764,-62.86383955805213,-51.9362791509532,,,-94.08134690267946,,,-94.77308824077696,,,,,-87.98415467584464,-82.90220793291334,,-93.21236280376007,,,,,-81.93165962578816,,,,-55.5042881659563,,,-53.33429773971107,-52.30484951709051,-93.09400427812098,,-75.41712670491256,-60.72046867950775,-74.11299186457367,-55.110023873997505,,,,,-77.2712572280705,-71.64342367610321,-85.11873643032962,-74.8933634249822,,,-93.93650601235477,-90.69613057398344,,-72.25558641947778,-76.21010968009452,,,,,-93.19001961147644,,-78.82328584218348,-77.37617877155579,,,,,-74.20190001838812,-91.9026424679749,,-93.5583291664674,,,,,,,,,,,,-87.25467865911344,,,,-86.86234449589931,-84.7992582084912,-83.39801821097141,,,,,,,,,,,,,,,,,-92.07683308701307,,,-94.62886875092791,,,,,,,,-93.69268305525608,,,,,,,,,,
2026-01-01 12:00:55.500,68.5,77.5,,,-92.6319300717574,-57.80445650158411,-59.569741006007284,,,,,,,,,,,-92.99064909015823,,,,-88.35859934501107,-66.06327594712165,-63.09385542498096,-53.55347445660033,,-90.54569658086884,,,,,,,,,-84.38371932533386,-87.68618100609896,,,,,,,-81.31523338564504,,,,-61.177948562589684,,,-54.04020510466635,-51.132804440871524,,,-77.14792706214682,-56.1103974412299,-75.4482515437208,-57.34353641227187,,,-92.26862739775567,,-71.15226840482234,-64.64753152133508,-74.36448354225806,-64.66255237134878,,,-89.6879673047988,-87.27333278220067,,-63.97528465784245,-70.78998902951932,,,,-94.60006056475349,,,-74.40139996959442,-88.03115499655371,,,,,-77.28371652327723,,,,,,,,,,,,,,,-86.29890544190947,,-90.49300516308449,-89.43900608741257,-83.47844432760927,-89.8789879419715,-88.93335322162932,-94.50499218866237,,,,-92.50834072355421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-01 12:00:56.000,68.0,77.0,,,-86.67820428625352,-73.77823539750048,-80.28962402421911,,,-91.42441857484016,,,-93.64292542599584,,,,,-79.8964969213837,-84.27612715953077,,-83.77858383100127,-78.14858347582778,-68.61847768139651,-76.06719029554814,-60.2877023534016,,,,,,,,,,,-88.7829663774102,-89.16266538450634,,-93.21290135140696,,,,,-81.38488213662599,,,,-63.76306710907725,,-93.01259870397016,-44.67787632998045,-50.549194502068325,,,-79.94649833700085,-58.98155501695088,-73.67561941651402,-58.52697759867662,,,-80.52229149698067,,-74.02710769580477,-55.33743976250974,-80.89688782670865,-53.640733141173115,,,,,,-73.52636980624776,-66.91521173592275,-90.36772940879176,,,,,,-72.0729772373849,,,,,,-80.049231454814,,,,-89.20219165078659,,,,,,,-93.52226455222802,,,,-82.72584308857819,,,-85.911763431971,-91.3232891650655,,,-86.98298375497693,,,,,-93.39860842389241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-01 12:00:56.500,67.5,76.5,,,-81.71347156392825,-66.80873967306154,-67.16642995775102,,,,,,,,,,,-80.7872101261648,-92.07289091075137,,-82.63218632938884,-84.16939128058706,-63.538918378488084,-66.1469431204146,-68.18492083823043,,-94.59144473952627,,,,,,-91.96847662949924,,,,,,,,-92.76251475717852,,,-86.26126234697304,,,-93.52417941555963,-60.89000310341226,,,-49.749881978594914,-51.18348444734552,,,-78.35372034663462,-61.763774251726595,-73.6342182165532,-65.9391570871781,-89.60505081827112,,-88.44469374761928,,-74.63939578214391,-61.50943435077167,-76.83825608439719,-63.46458501780489,,,,,-93.55693489198556,-66.71310004577583,-71.00304725680171,-88.83897947217999,,-91.62376091521085,,,,-72.61468099213872,-84.65553489568948,,-91.46701168323224,,-94.62956793212801,,,-94.89849076579344,,-81.10605836119214,,,,,,-90.79122266556713,,,,,-83.47762906626227,,,-85.86954099366856,-80.32542784273099,-88.43171810859998,,-76.94594297915744,-94.49496130851543,-93.76688855904234,-92.55979142725833,,,,,,,,,,,,,,,,,,,-93.99438876965878,,,,,,,,,,,,,,,
2026-01-01 12:00:57.000,67.0,76.0,,,-78.37524818078384,-63.01349587118078,-64.25318866678933,,,,,,,,,,-92.1838182459926,-83.18424785015102,,-94.58981571973537,-86.10357622929833,-76.20002096148727,-66.7151290195418,-66.15753149963798,-58.34049594507004,,,,-92.70263856652011,,,-93.87777915752099,,,,,,-94.83928607250748,,,,,,-82.9771358950591,,-93.64598506028904,,-61.31654664964209,,,-52.7315723354298,-52.89226277678221,,,-73.65972784626604,-65.14331293037631,-69.1292236931228,-64.31653799523454,,,,,-76.60909228496965,-73.36591231324961,-75.39682607696388,-71.22556288851126,,,,,,-69.39062796752567,-65.08653963659029,,,,,,,-74.02002857883296,-76.56754464367063,,,,,,,,,-78.1619178385607,-94.32673388109201,,,,,,,,,-74.34256840438677,-86.89501649100114,,,-87.44102341548613,-91.51411664294272,,-78.19055117758074,-86.41161039970817,-84.3140058750178,-90.23141461218346,-88.35282954027359,,,,,,-93.57893021575984,,,,,,-93.98504177653226,,,,,,,,,,,-90.91495012535057,,,,,,-94.27912946547181,,-92.6979498414353,,,
2026-01-01 12:00:57.500,66.5,75.5,,,-88.12299399492633,-67.77215022267744,-67.37193198324053,,,,,,,,,,,-82.62363239444434,,-94.66343024880705,-91.64422942054986,-78.40393131347008,-63.20130864511587,-70.1885915584031,-62.839440870518274,,,,,,,,,,,-91.25569008592012,,,,,,,,-78.69660613252258,,,,-64.52781189476595,,,-59.94496184916657,-60.31503206152114,,,-75.03807918223201,-66.0276422068855,-72.43309244144399,-71.04947130660895,-93.52092442073436,,,,-83.2934736024719,-71.52686821777588,-80.32109214394454,-63.791485768605966,,,,,,-69.87194292237668,-73.42063495272461,-94.15795461794913,,,,,,-70.81647177509488,-78.04491364343166,,,,,-82.06411132443965,,,,-83.36809757503032,,,,,,,,,,-92.59472540479926,-85.42443641073066,,,-83.04670560419665,-88.08722449972055,-89.45484334629185,-82.89663998103565,-77.27256685091149,,,-81.9996716534439,-90.9667819970276,,-90.87183769783105,,,,,,,-93.08984091855758,,,,,,,-91.58606431689385,,,,,,-92.07628227954072,,,,,,,,,-93.73217957989282,,
