Time,Mag_x,Mag_y,Mag_z,Acc_x,Acc_y,Acc_z,Gyro_x,Gyro_y,Gyro_z,Orn_x,Orn_y,Orn_z,Pressure,True_X,True_Y,00:1a:be:a0:de:33,00:1a:be:a0:de:69,00:1a:be:a0:de:70,00:1a:be:a0:de:72,00:1a:be:a0:de:73,00:1a:be:a0:de:78,00:1a:be:a0:de:79,00:1a:be:a0:de:85,00:1a:be:a0:de:86,00:1a:be:a0:df:13,00:1a:be:a0:df:14,00:1a:be:a0:df:25,00:1a:be:a0:df:26,00:1a:be:a0:df:28,00:1a:be:a0:df:29,00:1a:be:a0:df:35,00:1a:be:a0:df:41,00:1a:be:a0:df:42,00:1a:be:a0:df:69,00:1a:be:a0:df:70,00:1a:be:a0:de:39,00:1a:be:a0:de:40,00:1a:be:a0:de:52,00:1a:be:a0:de:53,00:1a:be:a0:de:89,00:1a:be:a0:de:90,00:1a:be:a0:de:91,00:1a:be:a0:de:92,00:1a:be:a0:de:94,00:1a:be:a0:de:95,00:1a:be:a0:de:96,00:1a:be:a0:df:08,00:1a:be:a0:df:11,00:1a:be:a0:df:12,00:1a:be:a0:df:20,00:1a:be:a0:df:45,00:1a:be:a0:df:46,00:1a:be:a0:df:47,00:1a:be:a0:df:48,00:1a:be:a0:df:50,00:1a:be:a0:df:51,00:1a:be:a0:df:52,00:1a:be:a0:df:56,00:1a:be:a0:df:67,00:1a:be:a0:df:68,00:1a:be:a0:df:73,00:1a:be:a0:de:35,00:1a:be:a0:de:80,00:1a:be:a0:de:93,00:1a:be:a0:df:49,00:1a:be:a0:df:75,00:1a:be:a0:df:01,00:1a:be:a0:df:03,00:1a:be:a0:df:22,00:1a:be:a0:df:34,00:1a:be:a0:df:58,00:1a:be:a0:de:66,00:1a:be:a0:df:36,00:1a:be:a0:de:64,00:1a:be:a0:de:65,00:1a:be:a0:de:82,00:1a:be:a0:df:02,00:1a:be:a0:df:24,00:1a:be:a0:df:38,00:1a:be:a0:df:57,00:1a:be:a0:df:21,00:1a:be:a0:df:64,00:1a:be:a0:de:43,00:1a:be:a0:de:56,00:1a:be:a0:df:37,00:1a:be:a0:de:44,00:1a:be:a0:de:57,00:1a:be:a0:de:67,00:1a:be:a0:df:23,00:1a:be:a0:de:81,00:1a:be:a0:de:32,00:1a:be:a0:de:05,00:1a:be:a0:de:68,00:1a:be:a0:de:83,00:1a:be:a0:df:09,00:1a:be:a0:df:39,00:1a:be:a0:df:65,00:1a:be:a0:de:97,00:1a:be:a0:df:53,00:1a:be:a0:df:10,00:1a:be:a0:de:88,00:1a:be:a0:de:98,00:1a:be:a0:df:54,00:1a:be:a0:de:84,00:1a:be:a0:df:40,00:1a:be:a0:df:06,00:1a:be:a0:df:44,00:1a:be:a0:df:62,00:1a:be:a0:de:74,00:1a:be:a0:de:62,00:1a:be:a0:df:30,00:1a:be:a0:de:15,00:1a:be:a0:de:76,00:1a:be:a0:df:32,00:1a:be:a0:df:18,00:1a:be:a0:df:27,00:1a:be:a0:de:71,00:1a:be:a0:de:87,00:1a:be:a0:df:04,00:1a:be:a0:df:05,00:1a:be:a0:df:43,00:1a:be:a0:df:59,00:1a:be:a0:de:27,00:1a:be:a0:de:63,00:1a:be:a0:df:19,00:1a:be:a0:df:60,00:1a:be:a0:de:77,00:1a:be:a0:de:99,00:1a:be:a0:df:33,00:1a:be:a0:df:55,00:1a:be:a0:de:17,00:1a:be:a0:de:30,00:1a:be:a0:de:26,00:1a:be:a0:de:07,00:1a:be:a0:de:11,00:1a:be:a0:de:24
2021.05.19 18:13:09,29.76,-8.639999,-25.08,-0.23224466,0.85236186,8.892337,0.037224296,-0.055806816,0.017977765,-0.095529199,0.026111456,-1.778615236,1003.2837,109.75184638109306,61.24815361890694,,,,-64.62163621443928,-80.21804187282791,-84.09046262896464,,,,,,,,-63.19648306063008,-74.99132388694125,,,,,,,-93.43975500195333,,,-57.688388686427295,-79.2431503991874,-81.61134378424607,,-85.03716067995258,,,-90.42112839544265,-80.12592235409504,,-72.25610174665343,-62.536177747231726,-79.81113208030017,-82.26359147114852,,-83.14240143377091,,,-56.734056576919805,-83.56559256017424,,,-93.47536494199623,,-63.572649776769346,-74.06091191515472,,-54.50438765991064,,-73.75354602476466,,,-79.22686590084763,,-69.0243755258608,-85.87530294778199,-86.1330896444739,-70.8268084296326,,-87.91322157942528,-78.18890393795552,,,,,,,,,,,,,,-94.59387029781091,,,,,,,-93.09322538363527,,,,-93.97592678271076,,,,,,-93.5499815970359,,,,,,,,,,,,-94.33969213636495,,,,,,,,,,,,,
2021.05.19 18:13:09,30.3,-8.34,-24.96,-0.14365649,1.5131817,9.332883,0.15328869,-0.057028547,0.039358046,-0.160717025,0.015391295,-1.709118485,1003.2815,109.7370753323486,61.262924667651404,,,,-64.62163621443928,-80.21804187282791,-84.09046262896464,,,,,,,,-63.19648306063008,-74.99132388694125,,,,,,,-93.43975500195333,,,-57.688388686427295,-79.2431503991874,-81.61134378424607,,-85.03716067995258,,,-90.42112839544265,-80.12592235409504,,-72.25610174665343,-62.536177747231726,-79.81113208030017,-82.26359147114852,,-83.14240143377091,,,-56.734056576919805,-83.56559256017424,,,-93.47536494199623,,-63.572649776769346,-74.06091191515472,,-54.50438765991064,,-73.75354602476466,,,-79.22686590084763,,-69.0243755258608,-85.87530294778199,-86.1330896444739,-70.8268084296326,,-87.91322157942528,-78.18890393795552,,,,,,,,,,,,,,-94.59387029781091,,,,,,,-93.09322538363527,,,,-93.97592678271076,,,,,,-93.5499815970359,,,,,,,,,,,,-94.33969213636495,,,,,,,,,,,,,
2021.05.19 18:13:09,30.84,-8.88,-24.359999,-0.014365649,1.8890828,9.026416,0.20093618,-0.017322306,-0.01867415,-0.206305921,0.001591511,-1.690080166,1003.2815,109.72230428360413,61.27769571639587,,,,-64.62163621443928,-80.21804187282791,-84.09046262896464,,,,,,,,-63.19648306063008,-74.99132388694125,,,,,,,-93.43975500195333,,,-57.688388686427295,-79.2431503991874,-81.61134378424607,,-85.03716067995258,,,-90.42112839544265,-80.12592235409504,,-72.25610174665343,-62.536177747231726,-79.81113208030017,-82.26359147114852,,-83.14240143377091,,,-56.734056576919805,-83.56559256017424,,,-93.47536494199623,,-63.572649776769346,-74.06091191515472,,-54.50438765991064,,-73.75354602476466,,,-79.22686590084763,,-69.0243755258608,-85.87530294778199,-86.1330896444739,-70.8268084296326,,-87.91322157942528,-78.18890393795552,,,,,,,,,,,,,,-94.59387029781091,,,,,,,-93.09322538363527,,,,-93.97592678271076,,,,,,-93.5499815970359,,,,,,,,,,,,-94.33969213636495,,,,,,,,,,,,,
2021.05.19 18:13:09,30.84,-8.88,-24.42,-0.19393626,1.786129,9.577099,0.02012007,0.109737664,-0.26179853,-0.184344798,0.020247234,-1.706407785,1003.2822,109.70753323485968,61.292466765140325,,,,-64.62163621443928,-80.21804187282791,-84.09046262896464,,,,,,,,-63.19648306063008,-74.99132388694125,,,,,,,-93.43975500195333,,,-57.688388686427295,-79.2431503991874,-81.61134378424607,,-85.03716067995258,,,-90.42112839544265,-80.12592235409504,,-72.25610174665343,-62.536177747231726,-79.81113208030017,-82.26359147114852,,-83.14240143377091,,,-56.734056576919805,-83.56559256017424,,,-93.47536494199623,,-63.572649776769346,-74.06091191515472,,-54.50438765991064,,-73.75354602476466,,,-79.22686590084763,,-69.0243755258608,-85.87530294778199,-86.1330896444739,-70.8268084296326,,-87.91322157942528,-78.18890393795552,,,,,,,,,,,,,,-94.59387029781091,,,,,,,-93.09322538363527,,,,-93.97592678271076,,,,,,-93.5499815970359,,,,,,,,,,,,-94.33969213636495,,,,,,,,,,,,,
2021.05.19 18:13:09,31.56,-8.28,-24.42,-0.6344828,1.4652961,9.1940155,0.021952663,0.081027,-0.22942266,-0.15767698,0.068901166,-1.704561234,1003.2798,109.69276218611522,61.30723781388478,,,,-64.62163621443928,-80.21804187282791,-84.09046262896464,,,,,,,,-63.19648306063008,-74.99132388694125,,,,,,,-93.43975500195333,,,-57.688388686427295,-79.2431503991874,-81.61134378424607,,-85.03716067995258,,,-90.42112839544265,-80.12592235409504,,-72.25610174665343,-62.536177747231726,-79.81113208030017,-82.26359147114852,,-83.14240143377091,,,-56.734056576919805,-83.56559256017424,,,-93.47536494199623,,-63.572649776769346,-74.06091191515472,,-54.50438765991064,,-73.75354602476466,,,-79.22686590084763,,-69.0243755258608,-85.87530294778199,-86.1330896444739,-70.8268084296326,,-87.91322157942528,-78.18890393795552,,,,,,,,,,,,,,-94.59387029781091,,,,,,,-93.09322538363527,,,,-93.97592678271076,,,,,,-93.5499815970359,,,,,,,,,,,,-94.33969213636495,,,,,,,,,,,,,
2021.05.19 18:13:09,31.56,-8.04,-24.779999,-0.019154198,1.1827718,12.100665,-0.17352422,-0.040535185,-0.13840373,-0.097434729,0.001582903,-1.746204138,1003.2798,109.67799113737075,61.32200886262925,,,,-64.62163621443928,-80.21804187282791,-84.09046262896464,,,,,,,,-63.19648306063008,-74.99132388694125,,,,,,,-93.43975500195333,,,-57.688388686427295,-79.2431503991874,-81.61134378424607,,-85.03716067995258,,,-90.42112839544265,-80.12592235409504,,-72.25610174665343,-62.536177747231726,-79.81113208030017,-82.26359147114852,,-83.14240143377091,,,-56.734056576919805,-83.56559256017424,,,-93.47536494199623,,-63.572649776769346,-74.06091191515472,,-54.50438765991064,,-73.75354602476466,,,-79.22686590084763,,-69.0243755258608,-85.87530294778199,-86.1330896444739,-70.8268084296326,,-87.91322157942528,-78.18890393795552,,,,,,,,,,,,,,-94.59387029781091,,,,,,,-93.09322538363527,,,,-93.97592678271076,,,,,,-93.5499815970359,,,,,,,,,,,,-94.33969213636495,,,,,,,,,,,,,
2021.05.19 18:13:09,31.92,-7.3199997,-25.439999,0.37111259,0.49082634,12.723176,-0.024473095,0.07797267,-0.15184277,-0.03854185,-0.029159967,-1.763503194,1003.29297,109.66322008862629,61.33677991137371,,,,-64.62163621443928,-80.21804187282791,-84.09046262896464,,,,,,,,-63.19648306063008,-74.99132388694125,,,,,,,-93.43975500195333,,,-57.688388686427295,-79.2431503991874,-81.61134378424607,,-85.03716067995258,,,-90.42112839544265,-80.12592235409504,,-72.25610174665343,-62.536177747231726,-79.81113208030017,-82.26359147114852,,-83.14240143377091,,,-56.734056576919805,-83.56559256017424,,,-93.47536494199623,,-63.572649776769346,-74.06091191515472,,-54.50438765991064,,-73.75354602476466,,,-79.22686590084763,,-69.0243755258608,-85.87530294778199,-86.1330896444739,-70.8268084296326,,-87.91322157942528,-78.18890393795552,,,,,,,,,,,,,,-94.59387029781091,,,,,,,-93.09322538363527,,,,-93.97592678271076,,,,,,-93.5499815970359,,,,,,,,,,,,-94.33969213636495,,,,,,,,,,,,,
2021.05.19 18:13:09,32.7,-6.72,-24.72,0.37590113,0.6177229,11.219572,-0.011644924,0.15616342,-0.16344921,-0.054971308,-0.033491526,-1.730936885,1003.29297,109.64844903988183,61.35155096011817,,,,-64.62163621443928,-80.21804187282791,-84.09046262896464,,,,,,,,-63.19648306063008,-74.99132388694125,,,,,,,-93.43975500195333,,,-57.688388686427295,-79.2431503991874,-81.61134378424607,,-85.03716067995258,,,-90.42112839544265,-80.12592235409504,,-72.25610174665343,-62.536177747231726,-79.81113208030017,-82.26359147114852,,-83.14240143377091,,,-56.734056576919805,-83.56559256017424,,,-93.47536494199623,,-63.572649776769346,-74.06091191515472,,-54.50438765991064,,-73.75354602476466,,,-79.22686590084763,,-69.0243755258608,-85.87530294778199,-86.1330896444739,-70.8268084296326,,-87.91322157942528,-78.18890393795552,,,,,,,,,,,,,,-94.59387029781091,,,,,,,-93.09322538363527,,,,-93.97592678271076,,,,,,-93.5499815970359,,,,,,,,,,,,-94.33969213636495,,,,,,,,,,,,,
2021.05.19 18:13:09,32.7,-6.72,-24.779999,0.54828894,0.9505271,10.156514,-0.09044654,0.1531091,-0.12313211,-0.09318123,-0.05393162,-1.703947902,1003.30273,109.63367799113738,61.36632200886263,,,,-64.62163621443928,-80.21804187282791,-84.09046262896464,,,,,,,,-63.19648306063008,-74.99132388694125,,,,,,,-93.43975500195333,,,-57.688388686427295,-79.2431503991874,-81.61134378424607,,-85.03716067995258,,,-90.42112839544265,-80.12592235409504,,-72.25610174665343,-62.536177747231726,-79.81113208030017,-82.26359147114852,,-83.14240143377091,,,-56.734056576919805,-83.56559256017424,,,-93.47536494199623,,-63.572649776769346,-74.06091191515472,,-54.50438765991064,,-73.75354602476466,,,-79.22686590084763,,-69.0243755258608,-85.87530294778199,-86.1330896444739,-70.8268084296326,,-87.91322157942528,-78.18890393795552,,,,,,,,,,,,,,-94.59387029781091,,,,,,,-93.09322538363527,,,,-93.97592678271076,,,,,,-93.5499815970359,,,,,,,,,,,,-94.33969213636495,,,,,,,,,,,,,
2021.05.19 18:13:09,33.0,-6.66,-24.42,0.20590763,0.84039044,10.127783,-0.06234674,-0.011824518,-0.08159327,-0.082772031,-0.020328168,-1.70946908,1003.30005,109.61890694239291,61.38109305760709,,,,-64.62163621443928,-80.21804187282791,-84.09046262896464,,,,,,,,-63.19648306063008,-74.99132388694125,,,,,,,-93.43975500195333,,,-57.688388686427295,-79.2431503991874,-81.61134378424607,,-85.03716067995258,,,-90.42112839544265,-80.12592235409504,,-72.25610174665343,-62.536177747231726,-79.81113208030017,-82.26359147114852,,-83.14240143377091,,,-56.734056576919805,-83.56559256017424,,,-93.47536494199623,,-63.572649776769346,-74.06091191515472,,-54.50438765991064,,-73.75354602476466,,,-79.22686590084763,,-69.0243755258608,-85.87530294778199,-86.1330896444739,-70.8268084296326,,-87.91322157942528,-78.18890393795552,,,,,,,,,,,,,,-94.59387029781091,,,,,,,-93.09322538363527,,,,-93.97592678271076,,,,,,-93.5499815970359,,,,,,,,,,,,-94.33969213636495,,,,,,,,,,,,,
2021.05.19 18:13:10,33.3,-6.72,-24.18,0.5650489,1.1827718,8.214757,0.10441947,0.006501439,0.019199496,-0.142666072,-0.068676442,-1.672130466,1003.30005,109.60413589364845,61.39586410635155,,-87.66939650517253,,-66.88243360058114,-75.96824384684311,,,,,-94.51390170797418,,,,-70.97526583917342,-74.1915411225593,,,,-91.10206812319028,,,,,,-65.99741166833833,-72.19277293112661,-78.59117771821141,,-92.05432717726777,-90.5514151530872,,,-86.75885220733326,,-71.33437285572838,-65.53959884837867,-71.7615852940577,-84.18226333553312,,-83.31095307677595,,,-54.709210382737325,-91.38047967519732,,,,,-68.46277822336661,-81.50129116574321,,-58.7642614964716,,-71.70016822450025,,-93.32186287861538,-72.27367320137235,-85.63181202765833,-75.55987820905783,-89.07013667969281,-91.7379787801864,-73.47665934262538,-94.05760121855162,-92.50234928259852,-84.80465007005422,,-92.08444862705224,,,,,,-92.75956638674417,,-94.41459844100783,,,,,,,,,,,,-91.63057910946017,,,,,,,-94.37641217204627,,,,,,,,,,,,,,-93.52155348110232,,,,,,,,,,,,,
2021.05.19 18:13:10,33.059998,-6.8999996,-24.3,0.13647367,1.1492519,8.370385,-0.04951857,-0.177369,-0.07548462,-0.136428714,-0.016302904,-1.678139806,1003.29565,109.58936484490398,61.41063515509601,,-87.66939650517253,,-66.88243360058114,-75.96824384684311,,,,,-94.51390170797418,,,,-70.97526583917342,-74.1915411225593,,,,-91.10206812319028,,,,,,-65.99741166833833,-72.19277293112661,-78.59117771821141,,-92.05432717726777,-90.5514151530872,,,-86.75885220733326,,-71.33437285572838,-65.53959884837867,-71.7615852940577,-84.18226333553312,,-83.31095307677595,,,-54.709210382737325,-91.38047967519732,,,,,-68.46277822336661,-81.50129116574321,,-58.7642614964716,,-71.70016822450025,,-93.32186287861538,-72.27367320137235,-85.63181202765833,-75.55987820905783,-89.07013667969281,-91.7379787801864,-73.47665934262538,-94.05760121855162,-92.50234928259852,-84.80465007005422,,-92.08444862705224,,,,,,-92.75956638674417,,-94.41459844100783,,,,,,,,,,,,-91.63057910946017,,,,,,,-94.37641217204627,,,,,,,,,,,,,,-93.52155348110232,,,,,,,,,,,,,
2021.05.19 18:13:10,33.059998,-6.54,-24.359999,-0.026337024,1.1444633,9.809344,-0.034857802,-0.16759515,-0.032113187,-0.116145208,0.002684885,-1.681353807,1003.29565,109.57459379615953,61.425406203840474,,-87.66939650517253,,-66.88243360058114,-75.96824384684311,,,,,-94.51390170797418,,,,-70.97526583917342,-74.1915411225593,,,,-91.10206812319028,,,,,,-65.99741166833833,-72.19277293112661,-78.59117771821141,,-92.05432717726777,-90.5514151530872,,,-86.75885220733326,,-71.33437285572838,-65.53959884837867,-71.7615852940577,-84.18226333553312,,-83.31095307677595,,,-54.709210382737325,-91.38047967519732,,,,,-68.46277822336661,-81.50129116574321,,-58.7642614964716,,-71.70016822450025,,-93.32186287861538,-72.27367320137235,-85.63181202765833,-75.55987820905783,-89.07013667969281,-91.7379787801864,-73.47665934262538,-94.05760121855162,-92.50234928259852,-84.80465007005422,,-92.08444862705224,,,,,,-92.75956638674417,,-94.41459844100783,,,,,,,,,,,,-91.63057910946017,,,,,,,-94.37641217204627,,,,,,,,,,,,,,-93.52155348110232,,,,,,,,,,,,,
2021.05.19 18:13:10,32.76,-6.3599997,-24.6,0.23224466,1.472479,9.529214,0.114804186,0.03215778,0.06257093,-0.153265283,-0.024367036,-1.650175333,1003.2993,109.55982274741507,61.44017725258493,,-87.66939650517253,,-66.88243360058114,-75.96824384684311,,,,,-94.51390170797418,,,,-70.97526583917342,-74.1915411225593,,,,-91.10206812319028,,,,,,-65.99741166833833,-72.19277293112661,-78.59117771821141,,-92.05432717726777,-90.5514151530872,,,-86.75885220733326,,-71.33437285572838,-65.53959884837867,-71.7615852940577,-84.18226333553312,,-83.31095307677595,,,-54.709210382737325,-91.38047967519732,,,,,-68.46277822336661,-81.50129116574321,,-58.7642614964716,,-71.70016822450025,,-93.32186287861538,-72.27367320137235,-85.63181202765833,-75.55987820905783,-89.07013667969281,-91.7379787801864,-73.47665934262538,-94.05760121855162,-92.50234928259852,-84.80465007005422,,-92.08444862705224,,,,,,-92.75956638674417,,-94.41459844100783,,,,,,,,,,,,-91.63057910946017,,,,,,,-94.37641217204627,,,,,,,,,,,,,,-93.52155348110232,,,,,,,,,,,,,
2021.05.19 18:13:10,32.16,-6.12,-24.96,-0.04070267,1.3431882,10.659311,0.09464563,-0.000829,0.08150775,-0.125349209,0.00381849,-1.662111044,1003.2993,109.5450516986706,61.454948301329395,,-87.66939650517253,,-66.88243360058114,-75.96824384684311,,,,,-94.51390170797418,,,,-70.97526583917342,-74.1915411225593,,,,-91.10206812319028,,,,,,-65.99741166833833,-72.19277293112661,-78.59117771821141,,-92.05432717726777,-90.5514151530872,,,-86.75885220733326,,-71.33437285572838,-65.53959884837867,-71.7615852940577,-84.18226333553312,,-83.31095307677595,,,-54.709210382737325,-91.38047967519732,,,,,-68.46277822336661,-81.50129116574321,,-58.7642614964716,,-71.70016822450025,,-93.32186287861538,-72.27367320137235,-85.63181202765833,-75.55987820905783,-89.07013667969281,-91.7379787801864,-73.47665934262538,-94.05760121855162,-92.50234928259852,-84.80465007005422,,-92.08444862705224,,,,,,-92.75956638674417,,-94.41459844100783,,,,,,,,,,,,-91.63057910946017,,,,,,,-94.37641217204627,,,,,,,,,,,,,,-93.52155348110232,,,,,,,,,,,,,
2021.05.19 18:13:10,31.619999,-6.42,-25.92,-0.1987248,1.3479767,10.470163,0.24491847,0.04070989,0.24338704,-0.12801744,0.018977828,-1.666329384,1003.2993,109.53028064992614,61.46971935007385,,-87.66939650517253,,-66.88243360058114,-75.96824384684311,,,,,-94.51390170797418,,,,-70.97526583917342,-74.1915411225593,,,,-91.10206812319028,,,,,,-65.99741166833833,-72.19277293112661,-78.59117771821141,,-92.05432717726777,-90.5514151530872,,,-86.75885220733326,,-71.33437285572838,-65.53959884837867,-71.7615852940577,-84.18226333553312,,-83.31095307677595,,,-54.709210382737325,-91.38047967519732,,,,,-68.46277822336661,-81.50129116574321,,-58.7642614964716,,-71.70016822450025,,-93.32186287861538,-72.27367320137235,-85.63181202765833,-75.55987820905783,-89.07013667969281,-91.7379787801864,-73.47665934262538,-94.05760121855162,-92.50234928259852,-84.80465007005422,,-92.08444862705224,,,,,,-92.75956638674417,,-94.41459844100783,,,,,,,,,,,,-91.63057910946017,,,,,,,-94.37641217204627,,,,,,,,,,,,,,-93.52155348110232,,,,,,,,,,,,,
2021.05.19 18:13:10,30.84,-6.8399997,-25.68,0.0670397,1.297697,10.611426,0.115415044,0.048651144,0.27270856,-0.121685766,-0.006317605,-1.689454198,1003.3042,109.51550960118169,61.484490398818316,,-87.66939650517253,,-66.88243360058114,-75.96824384684311,,,,,-94.51390170797418,,,,-70.97526583917342,-74.1915411225593,,,,-91.10206812319028,,,,,,-65.99741166833833,-72.19277293112661,-78.59117771821141,,-92.05432717726777,-90.5514151530872,,,-86.75885220733326,,-71.33437285572838,-65.53959884837867,-71.7615852940577,-84.18226333553312,,-83.31095307677595,,,-54.709210382737325,-91.38047967519732,,,,,-68.46277822336661,-81.50129116574321,,-58.7642614964716,,-71.70016822450025,,-93.32186287861538,-72.27367320137235,-85.63181202765833,-75.55987820905783,-89.07013667969281,-91.7379787801864,-73.47665934262538,-94.05760121855162,-92.50234928259852,-84.80465007005422,,-92.08444862705224,,,,,,-92.75956638674417,,-94.41459844100783,,,,,,,,,,,,-91.63057910946017,,,,,,,-94.37641217204627,,,,,,,,,,,,,,-93.52155348110232,,,,,,,,,,,,,
2021.05.19 18:13:10,30.48,-7.14,-25.859999,-0.6105401,0.65842557,10.173274,0.006681033,-0.036869995,0.22689368,-0.064515218,0.059942223,-1.753766298,1003.3042,109.50073855243723,61.49926144756278,,-87.66939650517253,,-66.88243360058114,-75.96824384684311,,,,,-94.51390170797418,,,,-70.97526583917342,-74.1915411225593,,,,-91.10206812319028,,,,,,-65.99741166833833,-72.19277293112661,-78.59117771821141,,-92.05432717726777,-90.5514151530872,,,-86.75885220733326,,-71.33437285572838,-65.53959884837867,-71.7615852940577,-84.18226333553312,,-83.31095307677595,,,-54.709210382737325,-91.38047967519732,,,,,-68.46277822336661,-81.50129116574321,,-58.7642614964716,,-71.70016822450025,,-93.32186287861538,-72.27367320137235,-85.63181202765833,-75.55987820905783,-89.07013667969281,-91.7379787801864,-73.47665934262538,-94.05760121855162,-92.50234928259852,-84.80465007005422,,-92.08444862705224,,,,,,-92.75956638674417,,-94.41459844100783,,,,,,,,,,,,-91.63057910946017,,,,,,,-94.37641217204627,,,,,,,,,,,,,,-93.52155348110232,,,,,,,,,,,,,
2021.05.19 18:13:10,30.48,-8.04,-26.279999,0.52913475,0.9385557,9.648928,0.026839586,-0.05947201,0.30447358,-0.096820861,-0.054783836,-1.745539188,1003.3113,109.48596750369276,61.51403249630724,,-87.66939650517253,,-66.88243360058114,-75.96824384684311,,,,,-94.51390170797418,,,,-70.97526583917342,-74.1915411225593,,,,-91.10206812319028,,,,,,-65.99741166833833,-72.19277293112661,-78.59117771821141,,-92.05432717726777,-90.5514151530872,,,-86.75885220733326,,-71.33437285572838,-65.53959884837867,-71.7615852940577,-84.18226333553312,,-83.31095307677595,,,-54.709210382737325,-91.38047967519732,,,,,-68.46277822336661,-81.50129116574321,,-58.7642614964716,,-71.70016822450025,,-93.32186287861538,-72.27367320137235,-85.63181202765833,-75.55987820905783,-89.07013667969281,-91.7379787801864,-73.47665934262538,-94.05760121855162,-92.50234928259852,-84.80465007005422,,-92.08444862705224,,,,,,-92.75956638674417,,-94.41459844100783,,,,,,,,,,,,-91.63057910946017,,,,,,,-94.37641217204627,,,,,,,,,,,,,,-93.52155348110232,,,,,,,,,,,,,
2021.05.19 18:13:10,30.539999,-7.9199996,-25.98,-0.16281068,0.6943397,8.736709,-0.066011935,0.04376422,0.09739024,-0.07929343,0.018633086,-1.761219263,1003.31714,109.4711964549483,61.5288035450517,,-87.66939650517253,,-66.88243360058114,-75.96824384684311,,,,,-94.51390170797418,,,,-70.97526583917342,-74.1915411225593,,,,-91.10206812319028,,,,,,-65.99741166833833,-72.19277293112661,-78.59117771821141,,-92.05432717726777,-90.5514151530872,,,-86.75885220733326,,-71.33437285572838,-65.53959884837867,-71.7615852940577,-84.18226333553312,,-83.31095307677595,,,-54.709210382737325,-91.38047967519732,,,,,-68.46277822336661,-81.50129116574321,,-58.7642614964716,,-71.70016822450025,,-93.32186287861538,-72.27367320137235,-85.63181202765833,-75.55987820905783,-89.07013667969281,-91.7379787801864,-73.47665934262538,-94.05760121855162,-92.50234928259852,-84.80465007005422,,-92.08444862705224,,,,,,-92.75956638674417,,-94.41459844100783,,,,,,,,,,,,-91.63057910946017,,,,,,,-94.37641217204627,,,,,,,,,,,,,,-93.52155348110232,,,,,,,,,,,,,
2021.05.19 18:13:10,30.96,-8.16,-26.519999,0.26097596,1.1061549,8.700794,-0.12893105,0.0370447,0.09739024,-0.126398012,-0.02998551,-1.723045588,1003.31714,109.45642540620383,61.54357459379616,,-87.66939650517253,,-66.88243360058114,-75.96824384684311,,,,,-94.51390170797418,,,,-70.97526583917342,-74.1915411225593,,,,-91.10206812319028,,,,,,-65.99741166833833,-72.19277293112661,-78.59117771821141,,-92.05432717726777,-90.5514151530872,,,-86.75885220733326,,-71.33437285572838,-65.53959884837867,-71.7615852940577,-84.18226333553312,,-83.31095307677595,,,-54.709210382737325,-91.38047967519732,,,,,-68.46277822336661,-81.50129116574321,,-58.7642614964716,,-71.70016822450025,,-93.32186287861538,-72.27367320137235,-85.63181202765833,-75.55987820905783,-89.07013667969281,-91.7379787801864,-73.47665934262538,-94.05760121855162,-92.50234928259852,-84.80465007005422,,-92.08444862705224,,,,,,-92.75956638674417,,-94.41459844100783,,,,,,,,,,,,-91.63057910946017,,,,,,,-94.37641217204627,,,,,,,,,,,,,,-93.52155348110232,,,,,,,,,,,,,
2021.05.19 18:13:10,31.14,-7.9199996,-26.699999,-0.09577099,0.76137936,9.026416,-0.22544776,0.067587964,-0.08159327,-0.084146217,0.010609682,-1.750972629,1003.3125,109.44165435745938,61.55834564254062,,-87.66939650517253,,-66.88243360058114,-75.96824384684311,,,,,-94.51390170797418,,,,-70.97526583917342,-74.1915411225593,,,,-91.10206812319028,,,,,,-65.99741166833833,-72.19277293112661,-78.59117771821141,,-92.05432717726777,-90.5514151530872,,,-86.75885220733326,,-71.33437285572838,-65.53959884837867,-71.7615852940577,-84.18226333553312,,-83.31095307677595,,,-54.709210382737325,-91.38047967519732,,,,,-68.46277822336661,-81.50129116574321,,-58.7642614964716,,-71.70016822450025,,-93.32186287861538,-72.27367320137235,-85.63181202765833,-75.55987820905783,-89.07013667969281,-91.7379787801864,-73.47665934262538,-94.05760121855162,-92.50234928259852,-84.80465007005422,,-92.08444862705224,,,,,,-92.75956638674417,,-94.41459844100783,,,,,,,,,,,,-91.63057910946017,,,,,,,-94.37641217204627,,,,,,,,,,,,,,-93.52155348110232,,,,,,,,,,,,,
